image_id,type,count
2f300717756912c88bc1f4022d61b9dc1e6d7ce8,coins,6
fad29a2f0b7392128a48db26351affb11a0ddf38,faces,3
53f96e8b9ff454d870ed862026dc6ab69525a264,faces,6
c75c2af25f11f5b8c56989ac54c43564c68a9cd6,faces,5
f7c7fca90dc21032e35a7b0100aea2e960387af7,faces,2
69a0ed3821113f0ec0b9024264b0db4e73bff330,faces,3
7b41a19e3034fdaa7655095bc54aa017d4b06052,faces,6
b7de4271cd23b42f488d8ee534149a000c6fa3ba,coins,1
2945ecdc0ad50a6279639545084be2f35168426f,faces,5
f9aed7d028e4192e7123262b4bf3f2b42ca20d70,faces,3
c88447b6665a08a1829895c6f0117ea507d9e4a1,faces,4
be789c6b345a909959f6c2c1ede1f520b6990a7a,coins,8
4a6fe8a4ff0ba9090c73290a9eb57784e5e0f979,faces,1
095f87647b9cc24491ed3ba81509a5bdeb2fc0b1,faces,4
d569f4b59d9b599050ddf21f4ed68aba5530f008,faces,3
307473b42c1ed411159a379c89657003e578ace2,faces,3
37760c7eda6cb1d5e9ea549ca3842a4a637a0f5a,coins,2
5e3a7eba0a64d731443a5a6d9306397b316ba828,faces,6
499b4ce08bba2dd3aca7aa82361af510904ccf8d,faces,8
c0dd04a7c294f8471e70075a91c3e94df57488e7,faces,3
64f5b1a7f03eda86cfc179ba0f616d565e6120e0,faces,5
461dddef5ca74155ed6b4f5a255391212db85973,faces,3
1eaf384644b508e8ea180473a91332530641de2d,faces,3
9b79d6c1879a86395e878f08854f484d5e60d284,faces,4
d4e47d91926fd25a2cec1bf7f5daf1ed741b2aa5,faces,5
298fe75d624ddf09cd70ba0792a0848bb82a7261,faces,9
f2864d62b5f091ce3b323e3419f0a30fdfa200c9,faces,4
628c2a1ff40c8c1a11d45b081e2c8be42df00d36,faces,3
d9765065a2d14c3f7cab507c49b554263f1aeebd,coins,10
655bc41166f23fd72040b185a7622c7c9830ce84,faces,6
ea815f2c3ffc97de65cc7dd4cd64fdf8190b7615,faces,5
6d93563bfdcd492eb3c99989fa77d393f12ac4bb,faces,3
efb3a07f049cdcdc9e207b9fae493bfcf05a2ef3,faces,3
00b340d6d3409254e534da604a3f89e0517151e3,faces,3
1a401e8c6341299b67eeb5038231f6fd3c10d87c,coins,7
588d60f20ae103d10f15d4a70d78ee31f5bf2073,faces,5
641fce1ec863ee997f3c20ddf373208726be136c,faces,5
e0f0fd03460a55c3670de0f6fd3a0be6d01adc33,coins,1
47b9226b9f32480f196eb2525e25062f65616b6f,faces,6
c1962a036987a47e64ee6cb419a1b10dc8ab79fe,faces,5
8d30e8d02bca7cd827afd1d9c5c12ff38cca773c,faces,2
3656a3be0252fb570942182d11dc7c7aeceabf7d,faces,3
f259b3a956f3f58a926a8bf077f40ba991e22965,faces,6
4489ef0a196b5ac3261ba88232bf4614c78033a6,coins,2
c63e521c80f8dd55ac48a3db4baad672717ab701,faces,3
8db964a32367fbe5f7b81ef26a84379ca5e17cb8,faces,1
5c3dd95f9bb057c493d5aea1b92dd8834ea35680,coins,1
6cf72d0cf008651f35fdfbdda18249848777a0e6,faces,6
10950e05f0ed58bb650fcc54b3d96ac21d4e05e9,faces,4
7f0b78cccf4760cf340510bd9f85cf56390b6808,faces,4
137a4d62c8074112538689cc4c598a9838557bd6,faces,6
36ae6f0da8c607026b8503404106880d8fd06154,coins,2
10fca9c1d919a7b08b86653a90469a914c8a17ab,faces,3
dd6536ed148995db0898d4677822c62a61823678,faces,5
4a7e74c0350a80b890598c7221b45c024ccdc65d,faces,5
56b773a67335c48c5d63f1e0b73119b14ec21c9d,faces,3
f328ade302a98be82aab66d1383b0f44e0eafe23,faces,4
2a01bedffd4e9dc39bf2bace5e2213574b221867,faces,2
6aaa08cf599a237fc659ec968cffc006248164d0,coins,2
375dc3093d2d700bd8d5dc16278844e35e865816,faces,2
ca655075e496d32d850bc687e0a9ad02427fe25e,faces,4
e6de5e041d0e7feb07c079af7556e7ac203a824f,faces,9
a3ce921bffa1c0bfa4268d441c105ca234bf8235,faces,1
2705bb5dc66dc56cf70cadabfd66362a63904791,faces,5
be3cd0d371ecbff7e7fc954920931649bc17a7f3,coins,9
93ea8cc9d1f431ec03e5f1541fbdd43743f7eb6f,faces,4
82a2110d570eb5e51f40cbdbbf2bccb17c8c30fb,faces,4
9189c8d172cbd4b8e566e70105c8bf8a9ef6b810,coins,1
6cd7d2f4e5f44ee70ceb355aad8b13368ad37100,faces,4
41f567b908b0fe90c1b03cd077207bf2eb497ed6,coins,2
c5c2fbbccd8dc9abb486dcc6d20d5f7b2e225dda,faces,4
2cad95a0804c5be424cb460162e0d4593e7d6358,coins,102
2f07134d15377e175f38207f8a66a1a3b9055ffa,coins,1
f7719a0e4fc3598bbce1e710d7112cde78383ae8,coins,6
313746fee8694cb6203f8973f0ce1308cd147d72,faces,4
0180e8e9e4ac2a1a5a5702f9ec58c0c99561ea41,faces,3
cab61d2f9dba1364d588f01a7b5e8673a0de9742,faces,4
b8c9c6d13642207ee20edfdd81dbf2b69beebf3e,faces,2
f1befff4222a560759ea92d1bc68f10428a449ee,faces,2
74471ca95a7740cca6f382e7337a4573cb805da5,faces,3
d845e4be76df6a9d153d752b366aa60d1a774997,coins,1
9239f407a51a1a99258d82a04d5d842b39490310,faces,5
bd9b82ebfe0d4eda2d6d38ffce8c935727b28872,faces,4
93d554943ae47f8cb049dac0084ab76db74349dd,faces,6
5a28ca1c6fad4cfa610b053989c1a73d0fa254bc,faces,5
a831a4ecd16923846b7c3bfbed7ba271de207cc7,coins,1
9e91ecea0c54d579201a10d0f8e07ad4a69b0e9a,faces,5
f2352774a2b490d3d3211eac92e01c78a90cc666,faces,2
bd6b05d5a130ef6437f8942ab7871650fa9b9173,faces,6
a0f2e94d7f4767bea48f9ece6a4b1c815d7cfdd7,faces,5
20d6f928eca75aa3e60e38696684bcada25218d1,faces,2
0aae1fa9dc192ee52e265d1721f96715141f10b8,coins,2
6b448741d585c6d2e15f23a2b0e504d3aef93fbe,faces,2
039a9cb126d8db68f9daf69039cf192a5a2a638b,faces,2
34cd7fe56209a3fb3c2edf91a15d3e7178d1baef,faces,3
e8bedc53c0d60cb1262d893dd992d28b48d455dd,faces,2
c5dde895682e062d91b9c3edb38795e3b1ad14c4,coins,27
60af4ed1537b9128d4a153cc164bc3ae13cd1d96,coins,1
7ff0012e243fc82644dcdeff2231f2a715d19687,coins,1
015ba50cb17f810fc14b44e83a21d5f7d1273ffe,faces,3
626532a95ec11147acb920d307c4adfa13bd0b9c,faces,3
fe773e588cc95d40941e43aaf32fda40ce1067f9,faces,5
18c2b79e35cfe73c3cb8cc69b511a4e29922cf46,faces,5
d96b6c6d55286e82fdf1a2da096fce817a3226db,faces,2
716356e3d08cf1d669bc56c844a5589c7e9566cf,coins,16
51f8f0c9f732f9112f778d71e05bdb6072343a4b,faces,5
0c5825a6f163eb455f80ad322f922de1c814b02c,faces,3
a9993528de2a30123505d2dcba77eb0381494d3a,coins,26
04f92eff339d7e96ed1304fc2796cffffcb2f6e3,coins,7
320c2e4ab56b967152a1e84d837c935ca00cf568,faces,5
1a265c1df9e0f4e0400bb19b2d36b56b8e94755a,faces,8
017d286a9a4f50fe01917e8334af8d3a2eafd023,faces,6
6cf05b53fb2bb472f0319a91acedb086d8a14e11,faces,1
cef650627d942b449155c35034105e4f8a256ec9,faces,8
b7037787c6c7b889419e43a3c8f45c58f44f53be,faces,4
c448d999655945d389a957406aca3e7ea4bceed4,faces,5
dde02356bb659d84a9d9d121c1b0a9a04090f25b,faces,4
520915c53fb328c1ad180e8058b55bfaa771f011,faces,4
139ace594c1ffa17f83d7cbbbbe84d5bb99d84fc,coins,1
35943d5e4846c1f1e8576dd5854dc42f81f8da97,faces,2
1d048fc202ab6c7e7997647453acbe93ec4aed11,faces,3
c12bd00d326fee6972b7773d58290fdc4f239a95,coins,6
b42c9b4ffa498fe139939da7da6769e5eaac19a9,faces,4
c49f9df899c83cf926c74414fa61ffdaf3151614,faces,3
fc007d218e26ef7e60b7310619790829f72c22a2,faces,3
300adf5013bff17897d1f911d6aedb86ce8c715c,faces,2
5460dbbc58791a860d1cd97348889923958bf952,faces,6
9d8528eb9e03517dcaab0aa139f5973383b2b313,faces,6
21fee01f2f4a332109911a4873e82f025f19638d,faces,3
76e277ad50ec644052be3b8c3d1b0876f6fc3396,faces,4
5e7df0725981ed89a73450fd5aa699ead761e7d3,faces,4
f5d2a96e28005a92c8b7f03e022d38cdc0b9fd33,faces,3
74b301a1d968ff8b4b0bcfc615d76a21d6b12718,faces,2
3c4a669d21ca4e6d4829291cb53115c30f56e602,coins,3
39f52e03e94eb57ded10e761b97bdef853652dbb,faces,3
7639d14001f778f9ee7e8d5aee55060e8767b19a,faces,2
3a8a90d10524832df98c432cfcadcea6e41a48f1,faces,4
3be2085af1b45c8c7800b70ddc08d1f84a0e036c,faces,4
668a9a5301e2936f0af17c9d8c2f4825f2ae4cef,faces,12
b2488e08722b24b49fdca9c9ce10ec4509523c48,coins,2
ee2073af8bb930305280763b79008088c1b26535,faces,3
1352d4149d4d6c1dea081d6a5dd5cd6f60e2acd0,faces,4
c0f4e4a5d6cefda60fc3963531f7306042c900fe,faces,4
f755d73ccfbc41206a7a96dce3fdb28fe52dd22d,faces,10
43b0cbe4c78e79eaf906b670db84bdd57a84211a,coins,8
b2f41194dd22582d356c492a5c30911b40a5ab17,faces,3
1eb33e7e051551797454e9aea31e7ad615d96cd8,faces,3
fc11a03f5ef94adcd8998cd40690d19b930f6c55,faces,7
81b70865c5bcedb19cfb41754dd8b914a240500b,faces,5
9da6b2219041e1cfa210614777cffb50254f7d38,coins,2
b0813e38f7aebda46f75eb0f43a56c1edc8e9323,coins,1
4936cf448620b5cb5ca0c61275c387d20c3f772b,faces,3
4fb64110ff4f80c030febd30b9f7ad25fbd08931,faces,6
504332c58aa784b90e1b1d92da59df096c61c4ab,coins,1
19921a662ce233c5f45594842b35b4897a026f28,faces,4
0b232277a1585d626652118d449310b57fadbe5e,faces,5
9eba8acccdcfaf68de4c024d5b8eec4152add3d3,coins,1
7b13769e602c22a65bddf69004ca369561d34fca,faces,7
6b2913eed4a0b77bc15c60f146ac2090f97aec8c,faces,4
3c62688cf0b56cf0225a06da96c614077be591a8,faces,2
0399b1f6a5f8e62a494424abc155702c022607f1,faces,3
bfd016da7716586e3aa160ea70dcc10c5b925505,coins,1
45b9161d60209c3079156c1dfa931c500847e004,faces,3
310b00b4d62827acddadecda6d42ce0788420947,faces,5
7e5a5f63b36d78270fb5c19f0a912c56c8b173cb,faces,3
afe2a0e3eb2b93f5b147dff2354b3af85f4ad5e9,faces,3
24d36ff5f047624e4c0628068c14f79d875bad40,faces,3
19fd6a69cce76e71846738a1ca4101cd780b7ade,faces,2
905ce1f889900f1a135bec8350b3909c00cac37d,faces,4
c56eaebe9387fea13fbed6759c71e10f1344fe1a,faces,2
b2db66fc78dd0d493408fdae342c1e1c146d60f0,faces,4
a1fad021ac63530c59081c960abbdc65c48b285a,faces,5
de3bd444a2e413f9199f6d66fdd9efc0b7478784,faces,6
e54effc3ed2a77acab6b33d5e824e459a446fa02,faces,4
47aa4d72608c0a77374e740e10699f34aa8e9259,coins,16
48f3290eceecfc7375206ffec3deacd070e30d16,faces,7
bb8a44f72354148c91183ad4ea77ce9b5e482bf5,faces,5
55a7c79c5152b69fe8ab9f107766987202dd7ae6,faces,7
ffe374db3d0a384d549d8307391b10e63e276260,faces,3
5136dc4cb00e1432866b53a1270f8f600bf0b4c1,coins,4
233c4b51ca4bad05c089b80ae5ac2683b59cafe6,faces,5
fa1173c3306d7fce26f800a97b91d50e7a805232,faces,5
709eba55bfed85b606690bac930cbe332f162cf1,faces,7
618a3dd1422edc8a505784c99254ad01fa808fd8,faces,3
351f57ef0381f2ed4d67c8c34e3920df7799b6f6,faces,3
364dada853d5a54cdf86f29067dcb6960a7f29a4,faces,3
d5e1036c6d3db6d07dbc90098a833d6178aaca3f,faces,10
906f845f758d094844940c25ff2a32137accd766,faces,2
1f860823e8e98889f07b7d3ed178fe9f9ae951ce,faces,3
9ad4e08ed446c33d15a71c7f1823aa4bb00df962,coins,4
e5a33ac63d57a519df7d2373661011777c0ffc86,faces,2
596a04c49fbf89c18e5f0c410f31e2f82a230dee,faces,2
9bff4fe510eb80fd57155a0c79dad68d7bd6314f,faces,4
92c31504d6292169ad7b1019127221f71b7133eb,faces,3
cc5b70741abf3d3de95ff6fcb561440d8b28405c,faces,7
429a9b43d6dad89ec3991b35dd48bd2dc1871935,faces,8
012c655c9013e470b9a268c0c6940a27aa7f122b,faces,2
d2046d1873440620cb013709862d2460ad3a57c0,coins,1
8962cec2071fafeef4ba55e604d999871a924d61,faces,2
8480bfccf6d9fdfcd54a98825faae30ceb0e0c75,faces,3
5270c3a5f23ad4e74f99cc5b1831636287a4a196,faces,4
8c8e55499b95151a4afac8e2bc091e4e2b7d452d,faces,5
60501ddefc2b2b2e781888fcd5577af4b14ced37,faces,5
b92690d966e6158cc79c2666f060e22c1e7ac1c1,faces,2
8c2a0aa2fb314c7d9c10176f4da2b91ac3c9dc76,coins,2
34dcce0ce4f445803ccdb73b35205784ba20dd1e,coins,7
c65cb048e9a7cca29534f1ad8fc6c2a330ba1327,faces,5
5afc7dbfce5965a61c3934067ed77ff098661288,faces,2
e785817745116533c83dceb870c0b99404851b3f,faces,5
525b3d0e814b23cd54795f941b8ec8337d04c559,faces,3
fe0542e3307fbb1009a6ad9f50b7c83ca26a3eb9,faces,5
1d265e6eb6c9c9128025a5c2a1b6dc7d8f169743,faces,2
210f32703053b9888852bcc6b43cc7d7e3852b2f,faces,2
fff00cc58c036d95c4ce82be5492c33f2ed2acf9,faces,2
a7010c98fd026f3d8a2e33de8f5a0d39f027bc83,coins,1
81b5db5787d4f364f8417f1c445959abbff35062,faces,3
327d8c2b0e28338650d2b69f2732e3f896caf266,faces,4
34ce6beece2769335bd73d75c18171f6e3e02e5f,faces,3
7adbe014c193bec85e374a9778fb8cd328244642,coins,2
56f410eea43c4bb0b01340e40ca9024c2fccad8b,coins,1
679a663afafb69b412231796149dc5875445f1ff,faces,4
99f1b61a71d6c211f1b6ab5e1e738a7c801ce054,coins,2
0930a9af794cf894acd6b334e713abf771d887f6,faces,3
1be3acf0927a0b59ddd81ac19ec62cacc05c8f22,coins,1
c220c27e635ae351badd3f8a72fa41b9b9f43fb2,faces,4
d701c2fbe8e0fa0028abdfad19079395df63a80d,coins,6
33aab75221c8304b2ea7f57e5afaf1fd8b19d102,faces,5
8c82f326954ad5cb2f7818c2b608b7580fff8651,faces,1
9c1291eb0a2ae3a3ba39f8f6e6df021b4b7e06c8,coins,9
7ec4017d5a71712a1b6468c456abe6f89d6de5ec,coins,23
a8f34b47b791156d8dfe86d52227262b6827df98,faces,5
3c51c171044a2f55808fec12c25ecac7eda16a91,faces,3
0114ff18cabbe364a516eafe4b613f024119d54a,coins,2
3e7072db9c7ab9cf9749d862a095c12dabf35845,coins,1
4f717c80be4f5d775072fc65ca8c49681f85278f,coins,15
f83023a66bd1a525961942b1fb84c025737b95fb,faces,5
fc864e5c5dfd5515953bcb2beee293f080ace814,faces,6
52125c369d49b09f2e050d088dbcf72807cd64ff,faces,4
38113c0e5aa02a7e85c9ddd969500b110c0aad1b,faces,2
b767562efae2e02a88418ba6ae6a53a5ed30ad13,faces,8
9dec1be65aa4bfefcc4da089d9a627c703ab97ae,coins,2
c5d18547c4d3356493509859b96af26014f4cdf5,faces,4
c55958b7f3c31f22e02dc672d18d3b97305ebfb5,coins,5
cffd666dfdcea4d4494203b9525aaa469ce1d784,faces,2
faebdab2738e43203e3a4c6a687b2862d23accc6,faces,2
089dbf779398f375834944b421a3ca8e1d811742,faces,4
7f894900359a7d352abf374084cf5bce748b5430,faces,3
ff192c418046a2942131ea867e863aecabb88a69,faces,4
10da85a2918fb710d83f44b5c19b04e6d9d7976d,faces,4
38534efacf27367e3184ff4404fb8419f6d0471b,faces,2
a920981dda0270500cd5dab66b7490bb5dc93023,faces,6
c2ba9cb75a1e811d6832d0c76d4f72f38db41e29,faces,2
5ecb240cfd2217f3d62c5d9c9b7eb25bda444608,faces,5
bb9bf74d6a2ff300a4a44e74560b24d501c84b40,faces,4
007d28702cb5e05d84b8b42da104257078a834fd,faces,5
dbded4da7ff7204df83240406ef4f9fbc1b8ed3f,faces,3
fd332d18a825f31da428196aa192be49ba8598d5,coins,16
70cf347cae36dfcc57063c15c64853893916bae7,faces,6
38370f2fa46685a8baf8463edf95d2cb30ac8ca3,faces,2
7b6f4927ec672106c0dcc1122d5ff0e3bf261cbc,faces,3
7dfb526ddbd9a2553f48c284dd0fecc3157ed710,faces,5
94168a0c3458de172a095945fea6658b15e47199,coins,18
f87976a1f7ed1700bf315891b49fe6276042f326,faces,3
8b8957fdbafbb1c61f71bbb85a16dc440e196a69,faces,4
896c22ae1047df1970c2f2f4fcc83380b6d4427b,faces,5
72fff85dc640b6180a3ab3fea1b917402fa13648,faces,2
4c8165690d4f729d04c717dc05326f72ce72541a,faces,5
466e5c00c0ca12e291b7286515c9944bfa45f63c,faces,4
67023fb809991393283c96bf99d18fddf645b179,faces,3
7080f5f6fb03216afac5cde143ec2c55098ca089,coins,1
e8c3054008e648b01745e30732af3e19e717df32,coins,1
ea1f6071d58384e4a50101e00fd1c63ea4d54d97,faces,3
1b1769f2ec7bf7225aea13aa8cab577fbfe3da7f,faces,4
45bb1eb85f0cff7f92d45dd8bff0abf2a4e938f2,faces,7
66640c5455ba5373c3582890d597f2e84cf2218c,faces,4
5c51d221d32d2c4fdda990d6f27194d030e34556,faces,7
45f0e41cd511ab6aaf1169334d6585a6eb937541,coins,1
e8f616b6b651b84c82a11478f9fcd792ae0b7905,faces,2
f39f4c3a581eba915a0080f8e7c1db48f57044b2,faces,4
438d6d8e7b5badda13f8d23ad78d79c0a08460b3,faces,4
a828f968dfedef4461fa58de3b9e4ec00458a650,faces,3
97958c076bf434562c1942a1a73676a2e3502731,faces,4
15c70ed8d13cd51038eb1ee8cf6721769a0c22c6,faces,4
1d12fd6cb3ab7f018ea0c3e1baf1036eb7e5e6c5,coins,2
d718d75f10df44a8f27e3af2606e5ebd5c5c7b3c,faces,3
5976d59ac4313dfae859060c20903c7771e139d4,faces,6
c2e645df1aa959c40046ba8373db6bd2298c6385,faces,3
d4b5df86349cca5d0620514f746a37d68f308c93,faces,4
fb553d87e8af0bba51b37f58308df4e3ebc56212,faces,2
1de083b9ef98c2794949b780369c9c6cb1437c93,faces,2
17d6914dd8132ce83bde2cd814694c3247ecbbb1,coins,2
3a5ae41e5036ce643f6a323dc4d9392e6410ecd5,faces,6
76dda391d24c9558a6de2343bb4704f5efce0305,faces,4
fe3ff70638cef08d1d06c9ed4295899917d5a7eb,faces,4
27c5983c2a719ca2dcea64d4aa15758a69afd798,coins,2
9b2172387297104661dbf4c40c121eab1e60634a,faces,2
a12c209c4ab10b6c497ae3d2d3af276ef6e4be86,faces,6
8be412dcae16a9a99c889ee590966b6f92c01564,faces,3
f1c964f4b7d55fdde10d69fbb3d45981b84bcb86,coins,2
a8fb13d332bdffaed5308a250ba05fbaf3ff671e,coins,2
6700e4db3d67d8aa5618bb3eeb19c2c4915c398c,coins,23
e3dab53c88ff8a662c87e845b99fd82c23646da2,faces,6
23736d3d6f65d34ae944c7fb7120ba2eae7ea85d,coins,2
475f62c519a194d4bc15d6cc27b0c4d5c66f400a,faces,4
56b6238c58aea6548e5221812bcc3db0a340d536,faces,7
7c41ea0dffe08800237113ec1abfb7b03bd76ced,faces,4
63a01ad05029fdc32a1a5c72b881a6478049ffed,faces,2
7c100920e6b12a8888c1ed5af69cc05903260775,coins,1
a4c85c1b1738577a5e2518c8a49d46eaf7f76cf3,faces,4
6a910102278f69ae5152c05d9d35b62cfbe41dce,coins,1
aebcac536616c5680e62b94674cf977bfe225a78,faces,8
78073055b0cc4f6758b6a0eb007fedc552eb83aa,faces,4
047404ab9a8bc6d3cede5d8691983b1ac5e531d5,coins,14
3588243acb7bcdc0c0de4a728f75fc977abf70de,coins,2
d8afb6a545de5da3d884d8b94cb1caeeb52daf8a,faces,5
11514f4758f90d5c9251f8ea71801b8fe12978ed,faces,4
e4fbd76043e22b5ad44a2db4c9ae99f6afa5d750,faces,4
b5154e44b474d853998e981e7792be731f104426,faces,4
1fc91b998cfd7bf8a20aa4eaee23959cbe20b4a4,faces,3
542ca71bd0e7c85797a5a398d6267753b871e4ad,coins,8
38d19f8ead1de85c9ddadb016db640395b121d64,coins,2
8b5181fa967be6f056b0af351fe4ed8f1d4933e6,faces,3
f77c45d46e8fd3acef9c8f950b52d621567967b3,faces,3
84b1d08992a89657913087f6fcc4550e950aadf3,faces,3
dbbd9010d4a0936ba28f6227b050627a813cdbe4,faces,3
acaa84860b240805ec2dbc081230879204b3b483,faces,2
4899a4fd271e18c61e0b6572619d139fd036f46f,faces,4
269468d89d439e097283d008aa71623933cabebc,faces,8
c99219582d73c16fc23705989324669c6b3a8c08,coins,2
d5d01d46514c743d51252ed8d8fdf2e25193b999,faces,5
0f6a094695abc16c12ecfa59347cb15d5cc613d6,faces,4
2f7eeed89eabb9d65f1c255062e7891633837e68,faces,3
20ae9bd56a1dc82e7608677c3d99a65808424ba7,faces,4
6b0005888609a4572328ab04f25de74ecef2a7bf,faces,5
80d95129579cfed352cfc6b750c7ee5ce86ff081,faces,2
32408273c567fa3a9ec5eae80c649ed4fe557cd7,faces,5
8b40ea5b37f970498d63376eed56cb999d5e8bda,faces,2
758a89a4fdffc6b90762f7ac06295c993e43161a,coins,2
82afc43d1bdb2ef4247118d69fefcae938e06e74,faces,6
7a658f7239c7adfd934cde49927c4297bbbc2d12,faces,4
7886f44486f856f5ba23a2267de78037a7decb8d,faces,7
14e3d5904531df840c55164c4b73ff046317358b,faces,4
aa2ae4e954cef706a8aaf3df68e9bdbd768ff4a5,faces,4
832e531c839aecd9522e4390a0b597130cc6e8ae,faces,5
93429e3ef4570e3acca026d63c048b817c6e4a59,faces,4
9638f578029a01b3dac27dce966038e62ca304a9,coins,8
83b1d1912393c34cb64e94f04baec036bcc187a6,faces,2
f3527b5562297839e6f2581e158e48216f8655d1,faces,4
6b9961d4deb7a7e58bb531a2dc88994da200dce7,faces,5
e5a1a3dbf2d576a2bbe09ef51989043df5ecd4b7,faces,4
92836fa01c389ae6e3708a8a17641b54aa6a7e29,coins,2
b3534f0b0e37b1e411becfe5050fdde988540a46,faces,4
5f3d4a8f89ae07de718dc39639c5e6085e18f8e9,faces,6
1b05854e98599a24286451af2b91988f1dd9d636,faces,14
4e3f66a02955d97323b810b8ea63db70ea37cea4,faces,8
a344cebc2333722cf4b17abda388924af105ae81,coins,1
d6c41ffb07c8b51e3c2b48a652d5bb9e8d711d5d,faces,3
3f0026071d472bb2b165305d1afdf8082016c657,faces,6
5073111cd6b8a16a6ea132a8435d712187895c75,faces,2
c749cc35d761243f34a6c9e3fe4d88f7ecac6db8,coins,2
9b3b9c2d84d484626bf5e6dd47061da495bbe2e4,faces,3
65b4299ce6c83119a6550c9010afd80f73072072,faces,2
3e7d8afc2b54d805e70f7463faf8bedd1260266c,faces,3
f2e85c354844f427ddc7d9279b43f332213571fa,faces,2
b23dd775cf53d68e2ee15ee4c65b800f2e644ecd,faces,5
d7a1a335c38258dbad7e3aa6396ffda983b3eac4,faces,2
4f1da5cb8d75d1b76b229f11f80f55f2a99ced43,faces,5
4ac0c677db38253e1eb046f89ce10fdc0903418e,faces,4
5fba5429ae2d14eafd23319fe0db824859f4af3a,coins,1
8f4252f53588f6151e08bbf2ac0ea00c59db9a35,faces,4
c499e603700914e17f90d5466d44216778449358,coins,8
f8aba74f6e15fa9f8cf0fe61d96570d56d87a456,faces,4
2b11d4d8e6de61eda6409cb6f1da27e7c3593dd5,faces,5
2c713b2a0ddc3835183aec79d2a8b79334f1d44d,faces,5
3daeede481fc7d8c5afa111357bb595572a7eb94,coins,6
461e6f6b988b6484abd4ae70ca1d2635bc5f80d5,faces,2
230155d5a7d39f064fd2203b4cd72982a6ace18d,faces,8
f588811e861cad0ccb9b9493cd05bee674e7c5d9,coins,1
a3333a31a1c0641c21111cf5b2ed0b451b60f5d0,faces,5
0762d7aa7d081058ae6fc7fbd74dd6086a334a4c,faces,2
bfa43ebae50dfa07dfab56ee1839d89defc6f4c0,coins,2
34ff75978d15f5cfdd1d0bb7c36f349a3512f027,faces,3
d187157c5462af166f31c4e5c1290b97b15af5e1,faces,4
4ec6e028646a712c5efff47dbd028acae5f577c8,coins,6
496c7f23a3318a64477c678794aadcc05a20643b,faces,2
c39a6cb779feb95f55f2e5577d425c74a0e71484,faces,2
b3d10724dce56474452600082a1f336c65b7a213,faces,6
a8fbca1e8fcf66aad615f8c418fa6f0be44db93b,faces,3
82d8352724025204885bbfb44ced3cb61a531267,faces,5
21b3215f7df54889664b007c2fb07a7a605ef96b,faces,8
5482846c1abd91b39894674e094c80b8aa5335e1,coins,8
f31c7da25ca5d56487f46f2c469d267c5847c0ed,faces,3
55dfded2464fa49b078168d910dd71e2eb5f3fd5,coins,1
1fa44c3ba7d80a1c26088e5a25451902cba3c140,faces,3
3dbfdde44f369b3544d7f3d965bd2892b64c21af,faces,2
d101b287792a7ec99f941efe33ec9cdab9e09bb2,faces,5
b91e3624b79547f2e522f7ac0611c5453bd55146,faces,3
2230a42b3127dedf9b1165d3add21a5d9ca5e140,faces,4
ac59cef4639fbe0dac628af87b3f1c871c191f56,faces,13
6d35aff7a9da65ee14f21911c09fb2169903db5f,faces,4
791d835a1634887354a6b1f3795a68204c5f2381,faces,3
fabbd3343220a24a29fb7d7ba438b698e3f9c99b,coins,4
f7c518cd10405a115d9416cc92864fbcdce2fb93,faces,6
2192a7f22eebec05e1d509382bcdee16f120568d,coins,1
a37648f9af6527dde8c1a0538e47d842c9a56aa2,faces,4
07dc85990c04006a9af8658472bbd859ef182051,faces,4
b1a30f377cf5f7515006de2c9bde265eab967085,faces,3
8967d0b5c1a303194a4157af90d68f917aa812d9,faces,4
cb744545b11374c75ae4fc2d9665302c0789b612,faces,4
861e9b72316e9fd40882faf5d00fb0e26301da94,faces,7
4f2773eb7188e19e6fe3d806b6a61a5ce9700c0c,faces,4
f6c7ce4e2cc8a33c55f51543a0d8037c6854956b,faces,2
9e1e8ef0944dc96456d3833d5ba4ea4887f1e8d3,coins,34
d0d52cbfe60fbaeceba6dc61bf817cf2848615a0,coins,1
a9db386fcfabb9bd016da9dcd9ab469465f64754,faces,11
74985a9b553704f90712a20e5a14a8be60d0d924,faces,5
a0e8b3aec438d701cdf58e9e0561c54abdbf854c,faces,6
47308ec5321ae8e4a7a0f1d6fd61a70114566991,faces,9
35a5c9d21a54cfe62819d45d37c9a46560b9e0ac,faces,2
897fcd244f4184eef90d1983abb0c74d0ef53714,faces,6
a929605ae761f7547ce1e4b721c81d42772c94af,faces,5
2401efed9ae9c228f28ff661781f5c276d48c261,coins,1
39c0eac37309d3464a16482add7bb2fa7373ece9,faces,4
09621a0e4442f31bc4f27fc78811fbad49a3d514,faces,5
5306aa17153b2404b68454bc640c64db22022ea7,faces,2
137dde79da7c3e299ea6b7f0d29589897e7dabb3,faces,1
3df0de21f55334ef9c9e15f1dc2ac28d89e173b1,faces,9
f8c9bfad48e773fd706db8ccdb281a2dc84775f7,faces,4
894825ec08d2b192554dab3faba1303132fc0f87,faces,5
ccc99f6d0cdf169f780acb3b914fc92a8857b1fe,coins,10
b5c40c23c4e1aaa1907ad55a7ce647119c407d85,faces,2
668e56c12707e3e1e572d2ff723e59643a70ed26,faces,2
1913864932bc97c2e164246744c612017e11f53a,faces,3
218d2ac995325b662f23b17cae072ccb756639b1,faces,2
eadc74281c3376d2f67975a5cceb895406b4fefd,faces,4
